0.0,0.14,26.8,0.0,7.0,2579.0,21.0
2.0,0.41,38.63,0.0,7.0,389.0,15.0
1.0,0.84,6.09,0.0,1.0,756.0,2.0
3.0,0.71,5.23,18.0,4.0,234.0,2.0
0.0,0.88,26.52,7.0,1.0,1257.0,36.0
2.0,0.75,20.29,13.0,9.0,178.0,2.0
2.0,0.17,19.45,13.0,9.0,395.0,48.0
0.0,0.88,13.95,0.0,7.0,3186.0,53.0
2.0,0.05,27.1,0.0,7.0,762.0,53.0
0.0,1.0,13.15,0.0,7.0,2952.0,52.0
1.0,0.97,9.94,13.0,9.0,763.0,53.0
0.0,0.19,12.64,7.0,1.0,79.0,15.0
0.0,0.73,22.26,7.0,1.0,171.0,21.0
0.0,0.36,22.09,13.0,9.0,89.0,53.0
0.0,0.79,27.54,13.0,9.0,1301.0,53.0
0.0,0.76,12.99,0.0,1.0,391.0,49.0
3.0,0.44,28.94,0.0,3.0,387.0,15.0
2.0,0.28,7.29,0.0,1.0,87.0,12.0
2.0,0.5,49.25,13.0,9.0,81.0,2.0
0.0,0.1,25.28,0.0,1.0,4401.0,2.0
1.0,0.58,38.44,0.0,7.0,2630.0,40.0
3.0,0.3,8.17,13.0,9.0,388.0,53.0
1.0,0.32,33.16,0.0,1.0,757.0,2.0
0.0,0.7,25.31,0.0,1.0,117.0,40.0
3.0,0.33,27.61,13.0,9.0,43.0,2.0
2.0,0.87,7.64,0.0,7.0,752.0,7.0
2.0,0.87,33.57,13.0,9.0,61.0,2.0
2.0,0.73,46.08,13.0,9.0,214.0,18.0
2.0,0.7,43.78,13.0,9.0,758.0,48.0
1.0,0.48,31.55,7.0,1.0,87.0,18.0
1.0,0.19,41.63,7.0,1.0,1736.0,2.0
1.0,0.7,6.09,0.0,1.0,390.0,53.0
3.0,0.89,16.23,17.0,9.0,390.0,18.0
1.0,0.86,6.27,0.0,1.0,136.0,2.0
3.0,0.23,20.29,16.0,9.0,387.0,18.0
1.0,0.88,26.02,0.0,1.0,756.0,48.0
3.0,0.89,6.71,13.0,9.0,51.0,30.0
0.0,0.14,47.51,0.0,1.0,93.0,12.0
1.0,0.8,39.47,0.0,7.0,438.0,15.0
2.0,0.72,28.43,0.0,7.0,1120.0,15.0
1.0,0.89,17.07,18.0,4.0,754.0,48.0
0.0,0.55,18.31,0.0,1.0,670.0,18.0
1.0,0.88,8.29,7.0,1.0,127.0,48.0
2.0,0.35,49.84,16.0,9.0,387.0,18.0
0.0,0.64,19.97,0.0,1.0,755.0,15.0
0.0,0.22,8.97,0.0,1.0,757.0,2.0
0.0,0.43,47.5,13.0,9.0,855.0,48.0
1.0,0.08,17.94,12.0,1.0,796.0,15.0
1.0,0.27,16.05,13.0,9.0,1117.0,53.0
1.0,0.21,40.34,0.0,1.0,2957.0,18.0
1.0,0.9,32.74,0.0,7.0,1158.0,53.0
2.0,0.24,15.67,13.0,9.0,397.0,52.0
1.0,0.4,23.08,0.0,1.0,755.0,40.0
1.0,0.8,27.79,0.0,1.0,103.0,36.0
2.0,0.28,12.64,0.0,7.0,1123.0,7.0
0.0,0.59,46.75,0.0,1.0,405.0,7.0
1.0,0.25,41.36,0.0,7.0,1484.0,15.0
0.0,0.52,23.0,16.0,9.0,386.0,18.0
1.0,0.41,5.73,13.0,9.0,770.0,48.0
0.0,0.68,14.0,13.0,9.0,392.0,53.0
2.0,0.3,9.88,0.0,7.0,3677.0,2.0
0.0,0.74,35.97,0.0,1.0,1251.0,18.0
3.0,0.37,18.51,13.0,9.0,42.0,38.0
0.0,0.59,34.07,0.0,1.0,177.0,38.0
3.0,0.37,48.76,15.0,4.0,51.0,2.0
0.0,0.6,44.14,0.0,1.0,1851.0,16.0
1.0,0.8,15.38,0.0,1.0,769.0,15.0
2.0,0.85,21.06,0.0,7.0,2953.0,15.0
0.0,0.1,5.28,7.0,1.0,99.0,49.0
1.0,0.67,7.87,0.0,1.0,1852.0,53.0
